,fullTimeEmployees,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,revenuePerShare,quickRatio,recommendationMean,enterpriseToRevenue,enterpriseToEbitda,heldPercentInstitutions,priceToBook,beta,enterpriseValue,priceToSalesTrailing12Months,pegRatio,ticker
1,22233,0.1838,0.119820006,0.60475,1036000000,0.004,0.16634001,1695000064,69,5638000000,2089913984,78,59.96,-0.581,0.336,0.06194,6,78.67,45.938,0.21518,87,1760000000,2471000064,9221999616,16.387,83.212,0.336,2.3,0.758,4.124,0.90484,1.1764706,1.22647,6989798912,0.7136879,0.73,FAF
1,2188,0.5552,0.22633,0.61861,758292992,0.239,0.37081,1026038976,61,1095026000,113741128,73,73.62,0.694,0.633,0.05856,5,72.4,132.864,0.20134,84,79065000,2803702016,1848056064,0.865,20.265,0.45,2.5,4.944,8.906,0.75657,3.75804,0.723039,9137599488,3.6326902,1.2,NFG
1,11200,0.202,0.13572,0.58719003,361600000,0.058,0.15274,506800000,49,1473200000,279187488,55,43.18,-0.238,1.519,0.03561,9,55.11,35.976,0.06775,61,1073600000,1459900032,2508900096,6.634,15.564,1.163,1.6,2.71,13.414,1.16754,1.7647539,1.591988,6798246400,2.777261,0.49,NVST
1,20300,0.22049,0.01774,0.52607,343000000,0.693,0.16763,609000000,188,1453000000,399875008,201,147.78,,4.313,0.03127,5,202.8,154.488,0.0187,227,342000000,4613000192,2761999872,8.123,64.988,0.669,1.6,3.826,17.354,0.84751,2.123276,2.264705,10568409088,2.2790384,0.33,VAC
1,6000,0.28553,0.19094999,0.46444,553500032,0.069,0.24947001,855900032,125,1380200000,382100000,180,120.4,0.168,5.179,0.10785,11,177.09,33.895,0.2083,242,1053000000,1026000000,2997600000,18.939,54.035,3.516,1.9,2.105,7.373,1.02015,2.4489462,1.454901,6310287872,2.2275326,3.53,MKSI
1,570,0,0,0,-153774000,,0,-247367008,17,,-228478880,20,11.76,,48.567,-0.0994,8,21.38,6.513,-0.04325,30,1348452992,100073000,,3.141,,48.075,2.9,,-20.89,0.36180001,3.0015314,,5167577088,,-0.53,QS
1,5250,0.11359,0.06859,0.34888,210800000,0.193,0.090229996,394800000,128,1212600000,104400000,163,133.36,1.357,2.201,0.10284001,8,174,57.549,0.25735,235,53700000,608700032,3475699968,1.198,77.968,0.879,2.3,1.979,17.424,1.04848,5.825107,1.30196,6878956032,1.7151284,2.07,SITE
1,840,-0.58599997,-0.59665,-0.23628001,-443172000,0.388,-0.64,-411304000,77,-165844000,-24936376,112,72.98,,5.752,-0.09156,18,119.94,124.291,-0.49566,181,2115869056,1153437056,701886976,24.279,8.637,5.053,1.9,7.608,-12.984,0.81511,12.428474,1.299019,5340226048,9.053983,-0.14,SRPT
1,298,0,0.77665,0.9271,120293000,-0.272,0.77665,,17,392581000,,18,13.82,0.008,47.091,0.04092,5,18.25,252.621,0.12979001,20,304696000,6423758848,423448000,2.867,3.825,46.532,2.5,18.027,,0.67466,2.3427699,1.646078,7633495552,14.390459,-0.36,MFA
1,298,0,0.77665,0.9271,120293000,-0.272,0.77665,,,392581000,,,22.6256,0.008,47.091,0.04092,,,252.621,0.12979001,,304696000,6423758848,423448000,2.867,3.825,46.532,,20.511,,0.23938999,3.8354976,1.646078,8685495296,6.913865,,MFA-PB
1,298,0,0.77665,0.9271,120293000,-0.272,0.77665,,,392581000,,,21.8,0.008,47.091,0.04092,,,252.621,0.12979001,,304696000,6423758848,423448000,2.867,3.825,46.532,,20.158,,0.36818,3.6955414,1.646078,8535665152,,,MFA-PC
1,1373,-1.0403501,-1.08569,0.67105,-209016992,0.38,-1.0999501,-388729984,85,250741000,-123480248,120,38.03,,5.723,-0.11477,10,123,212.98,-0.38465,170,932748032,1373730048,373652992,9.157,3.688,5.293,1.6,18.001,-17.303,0.94926,5.4476433,0.664508,6726104064,10.346438,-0.51,GH
1,6133,-0.04077,-0.04457,0.73156,32584000,0.2,-0.06098,-51955000,60,875290000,169032624,100,52.47,,1.848,-0.03167,10,99.9,168.932,-0.12828,140,332172000,686993984,1274461056,4.06,15.627,1.704,2.3,5.195,-127.443,0.48595002,9.323029,1.147058,6621297152,3.3626,0.57,PEGA
1,20800,0.17801,0.06592,0.21145001,264800000,0.215,0.12546,262500000,28,311800000,207112496,32,21.74,-0.538,1.435,0.08765,8,32.25,244.476,0.28334,35,130100000,847600000,1474599936,0.468,5.54,1.131,1.7,4.736,26.604,0.93808,18.056479,0.762745,6983551488,4.0927105,1.83,RCM
1,10100,0.12162,0.0686,0.27461,1387500032,-0.303,0.11165,1461100032,21,3299100000,799987520,34,36.28,0.179,24.407,0.01191,12,33.17,30.875,0.07396,44,1463000064,3524800000,12013800448,7.222,58.824,5.019,2.9,0.686,5.642,0.88458997,0.66699755,1.514215,8244045824,0.6174195,0.65,UNM
1,15000,0.08303001,0.061090004,0.15839,1221600000,0.03,0.07026,642400000,92,1225500000,808524992,115,94.39,,2.053,0.05347,17,112.65,20.027,0.15502,126,944499968,594400000,7737299968,14.355,112.982,1.437,2.4,0.741,8.923,0.95028,1.9765882,1.391666,5731982848,0.82329726,0.73,OSK
1,2200,0.25133,0.18531999,0.65234,264754000,0.11,0.22259001,311441984,130,808347000,217541872,145,140,-0.03,4.625,0.09578,4,156.25,2.107,0.15528,205,745249984,32661000,1239153024,13.461,22.462,3.697,2.5,4.472,17.795,0.79898,5.265929,0.886764,5541960192,6.23897,2.4,MASI
1,5600,0.16507,0.09111,0.22805999,310000000,0.151,0.13442001,587000000,27,811000000,97625000,31,26.89,-0.07,2.281,0.06267,9,32.44,123.519,0.19223,44,164000000,2168999936,3556000000,0.782,16.949,1.037,2.6,2.309,13.989,0.27539,3.333333,0.343942,8211812352,1.5861773,49.61,REYN
1,21973,0.24569,0.07126,0.49741,896099968,0.531,0.18735,1450800000,38,2937200000,603987520,60,32.91,3.167,1.962,0.04385,17,57.47,283.252,0.12454,80,1863900032,11605099520,5904999936,11.225,37.209,1.806,2.2,2.682,10.917,0.82192004,1.6912483,2.393627,15838793728,0.94474274,0.07,PENN
1,6578,0,0.32814997,0,,0.227,0.23834999,,875,1935171000,,900,684.6,0.899,,0.00826,4,893.75,,0.090179995,900,523000000,3292000000,2046171008,32.732,208.444,,1.7,6.777,,0.61011004,1.5844728,,13866125312,3.2433877,,FCNCA
1,6578,0,0.32814997,0,,0.227,0.23834999,,,1935171000,,,630,0.899,,0.00826,,,,0.090179995,,523000000,3292000000,2046171008,32.732,208.444,,,6.703,,0.04414,1.4581039,,13716249600,3.3985136,,FCNCB
1,6578,0,0.32814997,0,,0.227,0.23834999,,,1935171000,,,23.21,0.899,,0.00826,,,,0.090179995,,523000000,3292000000,2046171008,32.732,208.444,,,1.967,,0.24858,0.053718396,,4024847872,,,FCNCP
1,6578,0,0.32814997,0,,0.227,0.23834999,,,1935171000,,,23.38,0.899,,0.00826,,,,0.090179995,,523000000,3292000000,2046171008,32.732,208.444,,,1.963,,0.18452999,,,4017338112,,,FCNCO
1,22000,0.10119,0.06707,0.34465,684712000,0.021,0.07977,619780992,290,2113428000,498206496,311,286.32,-0.155,1.287,0.04867,11,315.73,73.872,0.14992,370,125074000,2187264000,6124656128,5.342,260.311,1.059,2.2,1.351,13.349,0.89862996,2.4221506,0.943137,8273701376,1.0905128,6.12,CACI
1,406,0.37078,0.13748,0.28252,325110016,0.275,0.23044,411416000,38,313482000,45443876,40,40.95,-0.199,1.948,0.0434,3,40.67,76.188,0.10679,44,362172992,1485213952,1109597056,2.493,7.88,1.693,3.2,6.829,18.418,0.90839,3.4210527,0.939215,7577348096,5.283066,11.31,RYN
1,1616,-0.80603,-0.82883,0.70938003,-171480992,0.656,-0.82251,-345260000,25,303861000,48630248,27,11.55,,3.252,-0.17942,7,26.57,14.658,-0.5053,28,921217984,144960000,428344992,1.811,1.543,2.966,1.9,12.845,-15.936,0.6739,,,5502020608,13.492126,,IOT
1,1497,0.17677,0.159,0.86197,168352992,2.478,0.17068,150584000,28,734284000,-95869248,45,48.54,,12.479,0.0791,13,53.08,98.602,0.24463,88,986608000,795798016,851862976,11.737,10.906,8.479,3,7.178,40.609,0.51195997,5.5040255,,6115080704,4.6700144,0.69,UPST
1,4771,0.123830006,0.03159,0.2361,-51800000,0.227,0.064840004,171300000,171,326800000,199787504,200,184.57,-0.603,1.262,0.01954,19,201.26,37.934,0.02823,235,99700000,618099968,1383299968,2.783,38.77,0.489,1.9,4.748,38.338,1.12472,4.1549234,1.62598,6567220736,4.854606,0.62,GTLS
1,2000,0.05193,0.022149999,0.53531,111359000,0.249,0.03223,36498000,100,376215000,55932124,134,63.48,-0.37,6.155,0.01746,12,138.67,72.653,0.03894,200,623811008,314668000,702798976,9.767,11.156,5.571,2.2,8.328,160.372,0.97984004,10.337079,0.499019,5853257216,5.7385626,0.31,TNDM
1,2539,-0.26132,-0.31061,0.78855,-3512000,0.432,-0.29049,-143944000,40,434359000,123259376,62.5,38.07,,1.451,-0.10446999,14,65.14,15.104,-0.33168,90,449073984,76240000,550832000,3.491,4.384,1.372,1.8,10.61,-40.603,0.91402,9.406968,1.5655,5844499968,8.760291,,SMAR
1,15900,0.21746,0.082370006,0.42339,374476992,0.096,0.17135,503291008,69,979888000,1145051136,84,70.94,,1.223,0.04399,13,81.54,63.852,0.09177,95,133813000,1649206016,2314394112,1.488,26.072,1.082,2.2,3.32,15.266,1.02562,2.5936894,1.399509,7683325440,2.7566745,2.18,ACHC
1,2700,0.22644,0.10718001,0.58024,317585984,-0.063,0.19034,320863008,71.47,822188000,164007872,75.37,60.95,-0.385,1.295,0.05671,3,77.97,176.322,0.14577,87.06,326112992,1888525952,1416971008,2.948,12.845,0.825,2.7,5.404,23.866,0.92194,6.3403726,1.147549,7657612288,4.7551866,1.97,RBA
1,70,0.84624,0.39211,0.916,722136000,-0.052,0.53339,899388992,25,973533000,382530368,30.5,29,-0.479,2.658,0.03703,14,30.71,128.297,0.105170004,36,20534000,5270715904,1062809024,0.086,4.486,1.307,2.5,10.862,12.836,0.6939,1.7168906,0.917647,11544150016,6.520688,-5.87,OHI
1,22000,0.04276,-0.0070599997,0.19233,161016992,0.309,0.00147,256904000,64,1061910000,-548790528,65,59.56,0.648,1.312,0.00090000004,6,65.83,179.423,-0.02056,70,151536992,3443001088,6008116224,1.538,60.766,0.736,3.1,1.563,36.562,0.78488,3.1655593,0.761274,9392942080,0.97473395,1.11,SON
1,13100,0.16608,0.1024,0.33226,279400000,0.182,0.13506,515100000,55,977500000,176600000,62,53.25,0.295,2.058,0.10995,4,63,55.319,0.28989,73,170400000,617800000,3101499904,1.379,24.792,1.161,2.5,2.098,12.632,0.82127,5.893747,1.329901,6506682880,2.120935,1.86,DCI
1,4887,0,0.35926,0,,-0.034,0.47681,,51.5,2089264000,,57,42.36,-0.067,,0.01334,13,57.31,,0.14909,65,612230976,1306382976,2072057984,4.213,14.169,,1.9,3.508,,0.79843,1.3068427,1.42549,7268503040,2.974746,1.17,SNV
1,4887,0,0.35926,0,,-0.034,0.47681,,,2089264000,,,25.35,-0.067,,0.01334,,,,0.14909,,612230976,1306382976,2072057984,4.213,14.169,,,2.334,,0.27534,0.78206944,1.42549,4835599360,2.519563,,SNV-PD
1,4887,0,0.35926,0,,-0.034,0.47681,,,2089264000,,,25.74,-0.067,,0.01334,,,,0.14909,,612230976,1306382976,2072057984,4.213,14.169,,,2.388,,0.39833,0.7941013,1.42549,4947506688,,,SNV-PE
1,13000,0.15205,0.09300999,0.42145002,323400000,0.171,0.12576,566800000,187,1475000000,185000000,205.5,180.14,0.224,2.248,0.08325,8,211.75,26.612,0.17177,250,475500000,560000000,3727600128,13.911,105.448,1.375,2.2,1.604,10.55,0.96474,3.0655344,1.607843,5979940864,1.6907817,1.1,AYI
1,3595,0,0.45395002,0,,-0.047,0.59426,,69,1133274000,,77,72.09,-0.075,,0.01377,13,76.46,,0.07988,86,1560594944,440891008,1119750016,16.934,12.108,,2.7,4.381,,0.85124,1.0470284,1.132843,4905716736,5.933623,1.34,PB
1,937,0.51488,0.17818001,0.58924997,52257000,0.422,0.20756,128851000,19,147461000,56890124,28,23.75,0.649,0.949,0.0078799995,13,27.27,74.696,0.02091,30,38460000,2720486912,250252000,0.174,2.305,0.281,1.7,35.403,68.759,0.88051003,3.3375492,0.936274,8859653120,20.9675,6.5,IRT
1,409,0.48707,0.3328,0.77627,191104992,0.033,0.41126,269606016,105,429683000,130353504,180,125.13,-0.147,4.927,0.103999995,11,187.36,2.783,0.18305999,253,663187008,30614000,553524992,13.675,11.703,4.145,2,10.048,20.63,0.75615,5.7589283,1.322058,5561871872,10.653247,1.13,OLED
1,7700,0.15927,-0.06466,0.48851,333599008,0.567,-0.011619999,808752000,25,2480535000,837105600,37,23.4,,1.387,-0.0034999999,12,35.42,265.319,-0.26994,45,1560994944,6185446912,5077712896,5.878,19.372,0.806,2.2,2.314,14.529,0.99191004,5.0759215,,11750070272,1.2171177,0.17,EDR
1,6245,0.054050002,0.025910001,0.0695,737400000,0.766,0.040009998,828000000,176,1064700000,406662496,243.5,252.34,0.958,1.137,0.11377,4,238.25,277.763,0.49883997,290,256400000,2242099968,15318800384,10.325,584.464,0.669,2.6,0.508,9.404,0.85710996,7.842248,1.005392,7786641408,0.42224464,3.41,MUSA
1,3800,0.21832001,0.42551997,0.33169997,341000000,0.187,0.10849,491000000,107,673000000,608374976,127,107.03,19.944,2.5,0.02269,9,124.89,43.153,0.05389,136,964000000,1459000064,2248999936,17.677,38.776,1.667,2.2,2.765,12.667,1.00862,2.216814,1.281372,6219467776,2.7082732,1.23,ASH
1,6200,0.113199994,0.11413,0.48734,,0.268,0.09207,757886272,48,3124371000,,62,41.27,0.222,2.437,0.061490003,13,61.38,45.401,0.25773,77,694841024,1664376960,6695327232,4.454,42.965,1.264,2.1,1.082,9.556,0.96950996,2.2634783,1.37745,7242281984,0.96060395,0.17,SKX
1,13006,0.16382,0.092939995,0.2795,403024992,0.474,0.14105,571108992,225,974389000,82941000,250,201.7,0.112,1.619,0.086890005,8,250.25,102.858,0.21708,300,139779008,1683209984,3486206976,4.277,106.281,1.102,2.4,2.141,13.069,0.99030995,4.2223153,1.541176,7463590912,1.9049336,0.57,BLD
1,8000,0.53231,0.027679998,1,-9956963328,-0.591,0.52245,1893075968,3.5,3556315000,-8371542528,4.75,3.99,,8.083,0.06826,10,4.81,575.125,0.56567,6.5,755987008,18237218816,3556314880,8.17,35.253,0.388,2.6,5.864,11.015,0.34129003,3.07396,0.966253,20853116928,1.8009171,-0.64,UWMC
1,8800,0,0.36736,0.93825996,,-0.177,0.49756,,54,3267000000,,70,43.13,-0.229,,0.05579,14,69.79,568.469,0.3758,87,640000000,17560000512,3272000000,5.02,25.01,,1.8,6.961,,0.82943,1.8166119,1.791666,22776074240,1.7068249,0.29,OMF
1,1617,-0.05054,-0.10988,0.79343003,91002000,0.294,-0.082159996,-29180000,63,434734000,118661000,70,52.2,,1.557,-0.030580001,16,69.06,185.626,-0.31804,77,526100000,421312000,577308992,4.77,5.364,1.342,1.7,10.369,-205.153,0.89629996,28.292683,1.601149,5986362880,9.715125,10.11,TENB
1,3900,0.11306,0.102060005,0.29219,,0.203,0.09159,474100000,125,1142400000,,133,95.66,0.402,,0.07034,5,134.2,55.328,0.146,150,502400000,1034200000,4193499904,9.736,80.105,,2.1,1.523,13.469,0.97917,2.7272987,2.007843,6385820160,1.188479,1.21,ASGN
1,2988,0,0.39512002,0,,0.103,0.49366,,91,1312009000,,104.5,80.41,0.025,,0.01422,10,110.1,,0.10371,130,4622854144,1531719040,1343916032,61.017,17.791,,2.1,2.233,,0.85762,1.2204599,1.157352,3001463296,4.5554395,0.34,PNFP
1,2988,0,0.39512002,0,,0.103,0.49366,,,1312009000,,,25.65,0.025,,0.01422,,,,0.10371,,4622854144,1531719040,1343916032,61.017,17.791,,,-0.696,,,0.3893147,1.157352,-935216832,,,PNFPP
1,1399,0.0849,0.05941,0.19964,,0.53,0.078,613313280,120,1320295000,,160,153.09,0.66,1.619,0.19453,11,160.82,31.36,0.53009,189,181704000,268487008,7223526912,4.894,190.15,1.608,3.1,0.808,9.518,1.02799,6.4843917,1.037745,5837807104,0.807645,0.59,LSTR
1,696,0.49179,-0.026300002,0.81071997,1422162944,0.732,0.18455,1377604992,38,2271014000,1169600128,50,43.46,,0.757,0.03088,13,50.54,77.918,0.01119,60,521184000,3366657024,2801214976,3.374,18.155,0.666,2.6,3.174,6.455,0.83403,1.699515,2.692156,8892036096,2.3963847,0.12,MUR
1,5618,0.28201,0.22569999,0.49662998,773900032,-0.067,0.18134001,481300000,94,850200000,443187488,118,84,-0.292,3.868,0.05461,11,113.73,63.277,0.19534001,125,2022400000,1279399936,1706700032,28.011,23.095,3.451,2,3,10.639,1.01648,3.080647,0.831372,5120361984,3.5584462,1.88,LITE
1,928,-1.46943,-1.83042,0.80181,-831100032,4.411,-1.52223,-679625024,148,370845000,-380244128,154,145.99,,1.64,-0.49883997,9,156.22,,,170,364592992,857331008,462508992,5.17,7.151,1.26,2,14.784,-10.061,0.90731,,1.063063,6837692928,20.675348,,BHVN
1,3300,0.12537,0.081520006,0.21648,607000000,0.149,0.11452,589000000,90,937000000,455750016,101,79.28,0.464,1.171,0.10831001,2,101,80.288,0.56825,112,389000000,558000000,4697999872,6.248,71.452,0.4,2,1.211,9.663,0.98085,6.4429092,1.287254,5691328512,1.1095437,2.27,TNET
1,1463,0.26604,0.09849,0.53601,422000000,0.176,0.17583999,384900000,170,637200000,386587488,225,146.33,0.257,2.943,0.07294,11,225.45,96.644,0.14601,320,573900032,1028200000,1446800000,14.52,39.315,2.43,2.2,4.369,16.423,0.9543,5.731464,1.219117,6321198592,3.9719272,0.7,SYNA
1,18582,0.17074,0.09793,0.28911,423800000,0.183,0.13962,1043000000,90,1699800000,-124375000,110,71.94,0.048,2.101,0.10623,13,110.54,126.294,0.33126,137,686899968,2500499968,6108700160,8.932,78.847,1.018,1.8,1.249,7.314,0.94685,3.0000002,1.62696,7628008960,0.90792406,0.49,BC
1,12000,0.16802,0.064109996,0.30607,475100000,0.104,0.098529994,760600000,26,1427900000,228400000,33.5,27.2,2,1.871,0.03953,16,32.56,268.984,0.20488001,38,576899968,3822799872,4526700032,2.605,19.793,1.204,2.3,1.968,11.715,1.04551,4.309935,1.424509,8910332928,1.3721138,0.75,AXTA
1,3000,0.49608,0.12548,0.55683,281544992,0.113,0.33166,462084000,22,518672000,211878256,27.5,21.51,,2.147,0.06957,8,27.25,311.873,0.22218001,31,107540000,1827876992,931478016,0.38,3.336,1.499,2,8.037,16.201,0.88995004,11.576964,,7486431744,6.533213,0.86,SHC
1,16000,0.10401,0.05207,0.23113,188600000,0,0.07508,858400000,87,1996500000,-233862496,125,100,-0.46,1.18,0.08031999,13,123.31,190.862,0.39421,160,378100000,2138800000,8252899840,6.355,135.571,0.281,2.2,0.898,8.634,0.90109,5.009016,1.630882,7411369984,0.73527855,0.67,PII
1,73300,0.122600004,0.07081,0.18083,468825984,0.404,0.08601,424687008,90,626402000,210883376,107,80.14,1.717,0.936,0.07699,21,104.62,69.641,0.25124002,125,335644992,747587008,3463945984,4.856,49.692,0.825,2.2,1.766,14.407,0.97550005,5.2464814,0.993137,6118337536,1.6112695,1.22,TXRH
1,286,0.66903996,0.3552,0.84282994,1212914048,0.973,0.49033,1377725952,33,1462239000,33695376,70,62.75,2.392,0.997,0.15195,12,71.5,64.085,0.40598,89,63001000,1497975040,2059254016,0.534,17.558,0.801,2,3.602,5.384,0.93761003,4.3531046,4.053921,7417841152,3.575486,0.42,MTDR
1,7300,0.1592,0.09238,0.29787,-72900000,-0.244,0.13999,755000000,110,1493700000,-302387488,141,97.47,,2.505,0.08979,8,141,426.984,0.58533,185,16400000,3550799872,4742400000,0.295,85.257,0.472,2.1,1.963,12.333,0.6339,5.348148,1.12696,9311233024,1.130495,3.32,SMG
1,18300,0.16502,0.05341,0.3118,545996992,0.406,0.08668,627987968,104,1186576000,259142256,125.5,96.48,0.261,1.882,0.042140003,12,123.33,184.987,0.14236,135,534299008,2800491008,3805565952,9.821,69.809,1.537,1.8,2.096,12.699,0.92004997,3.5867505,1.648529,7974910976,1.379474,0.64,CLH
1,1400,0,0.4413,0,,-0.001,0.55711,,40,513678000,,44.5,41.3,-0.025,,0.01783,6,43.67,,0.14369,45,597753024,758595008,513520992,4.189,3.606,,3.2,11.423,,0.60341,3.3714285,0.85147,5866167808,11.45841,2.61,FFIN
1,25000,0.37081,-0.06422,0.70791,1649723008,0.05,0.01001,1967928960,8,3756938000,448416864,9.63,7.46,,0.583,0.00201,6,10.04,306.217,-0.1084,13,24453000,9948119040,5307110912,0.027,6.43,0.308,2.5,3.046,8.214,0.88391,2.2626631,2.079398,16164429824,1.1684854,-0.97,ADT
1,4711,0,0.28932,0,,-0.262,0.39298,,90,1973808000,,97,85.43,-0.566,,0.01134,8,97.5,,0.105670005,105,8939083776,1793618048,1847601024,131.256,27.067,,2.9,-0.808,,0.38911998,1.0874491,1.365196,-1493655680,3.171802,2.04,BOKF
1,34000,0.06183,0.036510002,0.14847,311992000,0.125,0.05079,630214016,135,1501737000,248026256,142,106.93,-0.097,1.401,0.06287,5,142,25.561,0.17486,150,514512992,545931008,10192079872,10.06,190.424,1.349,1.8,0.537,8.692,0.96821,2.6657195,1.220098,5477714432,0.5599764,13.62,EME
1,9900,0.19066,0.10557,0.37587002,329900000,0.266,0.14798,497200000,40,941900000,249562496,43,35.83,0.026,1.64,0.053000003,6,43.33,41.272,0.11047,48,51100000,1045800000,2607800064,0.307,15.567,0.838,2,2.534,13.292,0.91312,2.3711205,1.535394,6608935936,2.3115008,1.63,NVT
1,4800,0.42917,0.30244,0.45486,1484000000,0.153,0.40237,1954000000,79,2071000000,1015249984,88,72.03,-0.061,2.536,0.53505003,8,87.88,32.042,1.1059201,100,358000000,397000000,4552999936,4.17,46.938,1.564,2.1,1.226,2.857,1.01573,4.750379,1.673039,5582496256,1.3920189,1.04,LPX
1,12000,0.1304,0.016970001,0.19307,392000000,0.102,0.0998,899000000,90,1331000000,117750000,94,93.11,-0.416,1.784,0.06206,5,98.6,70.461,0.040120002,112,332000000,2247000064,6894000128,4.976,102.742,0.927,2.5,1.114,8.545,0.87986,2.0081959,0.838235,7682093056,0.8986303,1.57,INGR
1,2089,0.19783,0.08314,0.76782995,125366000,0.182,0.10216,122387000,29,475021000,79575128,35.5,35.13,,3.448,0.02104,9,33.78,2.226,0.02939,35.5,221420992,40342000,618657024,1.35,3.818,2.739,2.9,8.906,45.019,0.90696,3.2047074,,5509683712,9.259984,7.88,MSP
1,10600,0.053239997,-0.022079999,0.35563,118304000,0.39,0.02769,56960000,20,380502000,132686496,23,17.65,,3.761,0.012519999,10,23.1,71.212,-0.031159999,26,368208992,504529984,1069945024,1.207,4.208,3.424,1.9,5.406,101.551,0.26635998,8.044667,,5784317440,5.033263,0.88,TWKS
1,17000,0.23992,0.13645001,0.37517,373344000,0.38,0.1925,499025984,260,780323000,137936000,295,275.42,-0.133,2.922,0.08484,5,305,35.29,0.16207,345,478500992,668220032,2079928064,19.381,84.54,1.734,2.1,2.813,11.723,0.98041,3.7242572,1.217647,5849935872,3.2617214,18.77,LFUS
1,485,-0.14813,-0.16203,0.85785,-22466000,0.719,-0.15325,-38874000,170,200115000,-12957125,300,177.37,,6.08,-0.08927,9,279.56,15.229,-0.18974,320,203291008,34274000,262424000,7.368,9.593,5.51,2.1,18.844,-127.206,1.01041,21.72587,1.645669,4944996352,18.648573,-3.08,INSP
1,145,0.62552,0.90842,0.73587996,299440000,-0.162,0.62237,277299008,19,326225000,197384992,52.5,45.62,-0.093,7.907,0.20475,8,48.75,446.55,2.31442,62,740921984,879494016,443310016,5.381,3.152,7.101,2.3,12.707,20.314,0.96690005,22.821411,1.317156,5632942080,14.488062,0.92,HALO
1,2900,0.12324,0.23923,0.47368,121745000,0.182,0.0065200003,65961000,85,243809000,-69396496,98,76.14,0.651,2.331,0.00126,7,104.57,7.24,-0.02192,149,215219008,99007000,535212992,2.899,7.196,1.053,1.7,10.182,82.615,1.0161799,4.2087226,1.688725,5449399808,10.657222,10.03,AZTA
1,13000,0.30895,0.08251,0.36334,168000000,3.261,0.24988002,659000000,63,775000000,-929500032,69.5,46.32,,6.71,0.0598,4,71.5,217.706,0.14903,84,432000000,4328000000,2132999936,3.602,21.384,4.021,1.7,4.46,14.434,0.97786003,2.9299765,2.049019,9512118272,2.6023676,0.37,HGV
1,5800,0.17517,0.113400005,0.33831,952241024,0.051,0.14443,947475264,41,1875028000,2078155904,50,34.93,-0.137,1.336,0.043920003,8,51.13,263.579,0.2735,70,1393730944,6613458944,5408987136,9.12,35.219,1.02,2.4,1.995,11.388,0.97126997,2.5346491,1.374509,10789980160,0.99370235,0.19,HOG
1,7800,0.2116,0.10661,0.37245998,387668000,-0.003,0.16595,530246016,157,933356000,313551744,168,142.88,0.482,1.78,0.06398,7,172.29,66.422,0.14784001,189,171004000,1213191936,2505931008,4.449,62.002,1.113,1.7,2.608,12.326,0.82098997,3.0434968,1.42647,6535682048,2.2373195,0.12,CW
